source_url,publisher_domain,headline,snippet,deportee_count,origin_country,destination_country,conducting_agency,transport_mode,date_discovered,Urgency,DeportationType
https://www.theguardian.com/uk-news/2025/aug/29/labour-must-debunk-farage-migrant-myths,www.theguardian.com,Labour must debunk Farage's migrant myths | Immigration and ...,14 hours ago ... A Downing Street spokesman has refused to rule out negotiations with the Taliban concerning returned refugees. We can be certain that all such refugees will ...,0,,rule out negotiations with the Taliban concerning returned refugees,Unknown,unknown,2025-08-30T16:00:00.610309Z,Low,Group
https://www.theguardian.com/uk-news/2025/aug/30/coventry-city-council-signs-ai-deal-contract-palantir-technologies,www.theguardian.com,"Coventry council to use Palantir AI in social work, Send and ...","5 hours ago ... ... deportation efforts. The contract follows a pilot scheme in the council's children's services department, including using AI for case-note transcription and ...",0,,use Palantir AI in social work,ICE,unknown,2025-08-30T16:00:00.610988Z,Low,Group
https://www.theguardian.com/australia-news/2025/aug/30/australia-signs-400m-deal-to-deport-foreign-born-former-detainees-to-nauru,www.theguardian.com,Australian government criticised over 'disgraceful' $400m deal to ...,"14 hours ago ... ... removal, at cost to the commonwealth in circumstances where it is neither ... Burke said the bill would mean that actions taken by government in order ...",0,,the commonwealth in circumstances where it is neither,Unknown,unknown,2025-08-30T16:00:00.611513Z,Low,Group
https://www.theguardian.com/us-news/usimmigration/all,www.theguardian.com,US immigration | The Guardian,"16 hours ago ... By the numbers: the latest Ice and CBP data on arrests, detentions and deportations in the US ... Judge blocks Trump administration from deporting Kilmar Ábrego ...",0,deporting Kilmar,,ICE,unknown,2025-08-30T16:00:00.612181Z,Low,Group
https://www.theguardian.com/world,www.theguardian.com,Latest news from around the world | The Guardian,16 hours ago ... Beach returned to First Nation after 170 years following Canada legal battle ... immigration rally promoted by neo-Nazis? 'Far more dangerous than war ...,0,around the world,First Nation after,Unknown,unknown,2025-08-30T16:00:00.612637Z,Low,Group
https://www.theguardian.com/commentisfree/commentisfree+uk/immigration,www.theguardian.com,Opinion + Immigration and asylum | The Guardian,8 hours ago ... ... deport people arriving in the UK on small boats – cartoon. Aug 27 2025 12.58 ... The Guardian view on Nigel Farage's mass deportation plan: Trumpism in a union ...,0,,,Unknown,ship,2025-08-30T16:00:00.613226Z,Low,Mass
https://www.theguardian.com/uk/immigration,www.theguardian.com,Immigration and asylum | The Guardian,3 hours ago ... ... orders immigration centre to remove 'balloon craft' job ads. Aug 29 2025 05.37 EDT. Lessons from an asylum hotel counter-protest: calling our opponents ...,0,an asylum hotel counter,remove,Unknown,unknown,2025-08-30T16:00:00.613660Z,Low,Group
https://www.theguardian.com/politics/nigel-farage,www.theguardian.com,Nigel Farage | The Guardian,2 days ago ... Reform UK Leader Nigel Farage speaks on stage during the Reform UK Deportations Policy Announcement on. The Guardian view on Nigel Farage's mass deportation ...,0,,,Unknown,unknown,2025-08-30T16:00:00.614298Z,Low,Mass
https://www.theguardian.com/world/africa,www.theguardian.com,Africa | The Guardian,2 days ago ... Donald Trump at a desk with JD Vance behind him and Rwanda's foreign minister on the. Rwanda accepts seven people from US as part of deportation deal. Trump ...,0,US as part of deportation deal,,Unknown,unknown,2025-08-30T16:00:00.617258Z,Low,Group
https://www.theguardian.com/us-news/washington-dc/2025/aug/29/all,www.theguardian.com,Washington DC | US news | The Guardian,24 hours ago ... Some restaurants in the US capital have closed their doors as workers stay home rather than risk deportation. DC eateries suffer as workers terrified of Ice ...,0,,,ICE,unknown,2025-08-30T16:00:00.617840Z,Low,Group
https://www.theguardian.com/us-news/2025/aug/29/trump-ice-washington-dc-restaurants,www.theguardian.com,DC eateries suffer as workers terrified of Ice stay home: 'You don't ...,23 hours ago ... Some restaurants in the US capital have closed their doors as workers stay home rather than risk deportation.,0,,,ICE,unknown,2025-08-30T16:00:00.618331Z,Low,Group
https://www.theguardian.com/politics/conservatives,www.theguardian.com,Conservatives | The Guardian,"2 days ago ... Farage aims for hardline vibes with his mass deportation plan. Aug 26 2025 14.43 EDT. Marina Hyde. Mirror, mirror on the wall, who is the biggest patriot of ...",0,,,Unknown,unknown,2025-08-30T16:00:00.619350Z,Low,Mass
https://www.theguardian.com/world/2025/aug/30/march-australia-rally-locations-organisers-date-government-statement-anti-immigration-protest,www.theguardian.com,March for Australia: how are police and government responding to ...,1 day ago ... ... deport foreign-born former detainees to Nauru. Former NSW police officer who lost her arm after a car accident awarded $2.3m by the court. Plestia Alaqad: 'We ...,0,,Nauru,ICE,unknown,2025-08-30T16:00:00.619876Z,Low,Group
https://www.theguardian.com/politics/labour+uk/immigration,www.theguardian.com,Labour + Immigration and asylum | The Guardian,1 day ago ... The Guardian view on Nigel Farage's mass deportation plan: Trumpism in a union jack · Home Office promises 'big surge' in asylum hotel closures in new year · UK ...,0,,,UK Home Office,unknown,2025-08-30T16:00:00.620740Z,Low,Mass
https://www.theguardian.com/us-news/2025/aug/29/14000-us-bound-people-venezuelans-returned-south-trump-border-crackdown-un-finds,www.theguardian.com,"14,000 US-bound people have returned south since Trump border ...",1 day ago ... ... forced home by Trump deal. Read more. A government smartphone app became the main way for asylum seekers to enter the US under the Biden administration ...,0,,enter the US under the Biden administration,Unknown,unknown,2025-08-30T16:00:00.622879Z,Low,Group
https://www.theguardian.com/politics/nigel-farage+politics,www.theguardian.com,Nigel Farage + Politics | The Guardian,"2 days ago ... Ben Jennings on Nigel Farage's plans to deport people arriving in the UK by small boat. Guardian Opinion cartoon · Nick Thomas-Symonds, the Cabinet Office ...",0,,deport people arriving in the UK by small boat,ICE,ship,2025-08-30T16:00:00.623399Z,Low,Group
https://www.theguardian.com/us-news/2025/aug/29/florida-alligator-alcatraz-immigration-velasquez,www.theguardian.com,Man believed dead in 'Alligator Alcatraz' is alive as Ice moves him ...,1 day ago ... ... removal from the US. The administration now increasingly regards many people ... order to shut it. 2d ago. Federal judge orders closure of Trump's ...,0,the US,shut it,ICE,unknown,2025-08-30T16:00:00.623860Z,Low,Group
https://www.theguardian.com/world/africa+world,www.theguardian.com,Africa + World news | The Guardian,22 hours ago ... Rwanda accepts seven people from US as part of deportation deal. Aug 28 2025 ... Eswatini government faces court challenge over men deported by US. Aug ...,0,US as part of deportation deal,,Unknown,unknown,2025-08-30T16:00:00.624749Z,Low,Group
https://apnews.com/article/uganda-us-deportations-criticism-692a6cbf61c96ac3ed837b567bf2d72c?jw_start={seek_to_second_number},apnews.com,Untitled,16 hours ago ... ,0,,,Unknown,unknown,2025-08-30T16:00:00.625403Z,Low,Group
https://apnews.com/article/kilmar-abrego-garcia-immigration-asylum-legal-strategy-c561ce08f3dfae0620c8dc58e8cffa65,apnews.com,"Kilmar Abrego Garcia's legal strategy is smart but risky, experts say ...","3 hours ago ... His removal to El Salvador violated a U.S. immigration judge's ruling from ... Following a U.S. Supreme Court order, the administration returned him to the United ...",0,,El Salvador violated,Unknown,unknown,2025-08-30T16:00:00.626346Z,Low,Group
https://apnews.com/article/trump-deportations-immigration-expedited-removal-d7146e4e633426afe86031cdf14a60d4,apnews.com,Federal judge issues order blocking Trump effort to expand speedy ...,11 hours ago ... The move is a setback for the Republican administration's efforts to expand the use of the federal expedited removal statute to quickly remove some migrants in ...,0,,expand speedy,Unknown,unknown,2025-08-30T16:00:00.626993Z,Medium,Group
https://apnews.com/article/florida-immigration-ice-alligator-alcatraz-445e7cc7f6163d6a4749d452f2d57630,apnews.com,Florida may lose $218M on empty 'Alligator Alcatraz' as judge orders ...,2 days ago ... Ron DeSantis ' administration is preparing to open a second immigration detention facility dubbed “Deportation Depot” at a state prison in north Florida.,0,,open,Unknown,unknown,2025-08-30T16:00:00.627572Z,Low,Group
https://apnews.com/article/immigration-unaccompanied-children-trump-deportations-guatemala-33521b90e77dcd0b33e7eb5c337e1afd,apnews.com,Senator: Trump administration plans to remove 700 Guatemalan ...,"18 hours ago ... The removals would violate the Office of Refugee Resettlement's “child welfare mandate and this country's long-established obligation to these children,” Wyden ...",0,,remove,ICE,unknown,2025-08-30T16:00:00.628113Z,Low,Group
https://apnews.com/article/trump-immigration-enforcement-chicago-87ff2bc14a1fcdd4c1a21c74d8fde65f,apnews.com,Chicago in Trump's sights for next immigration crackdown | AP News,19 hours ago ... That has often put the city and the state at odds with Trump's administration as it tries to carry out his mass deportation agenda. The Trump administration ...,0,,carry out his mass deportation agenda,Unknown,unknown,2025-08-30T16:00:00.628613Z,Low,Mass
https://apnews.com/article/trump-crime-apnorc-poll-dc-9d9f35f2e62aba108db47556a3f3ebfc,apnews.com,What polling shows about Trump's pivot to crime amid Washington ...,"2 days ago ... A July CNN/SSRS poll found that 55% of Americans said that Trump had gone too far on deporting immigrants living in the U.S. illegally, up 10 points in February ...",0,,crime amid Washington,Unknown,unknown,2025-08-30T16:00:00.629158Z,Low,Group
https://apnews.com/article/rwanda-united-states-deportation-agreement-details-32bedc12562cc893e2fa5f165ea4c37e,apnews.com,What to know after the US deports more migrants to Africa | AP News,"2 days ago ... Eswatini's government said the men would be held in solitary confinement until their repatriation, and later said that might take up to a year. A human ...",0,,know after the US deports more migrants to Africa,Unknown,unknown,2025-08-30T16:00:00.629643Z,Low,Group
https://apnews.com/article/trump-immigration-detention-camp-contract-army-ice-3595746cd420c6f83c4ffd0b331ae056,apnews.com,Mystery around $1.2 billion Army contract for Texas detention tent ...,2 days ago ... ... deportation and will be the largest such facility in the United States. ... deportations of criminal illegal aliens.” She said the Fort Bliss facility ...,0,,,Unknown,unknown,2025-08-30T16:00:00.630281Z,Low,Criminal
https://apnews.com/article/rwanda-united-states-deportation-agreement-765447056882822250bf5695470a1ea7,apnews.com,Rwanda says 7 deportees arrived from the US in August under ...,2 days ago ... Authorities in Rwanda say seven migrants have been transferred from the United States to the East African country under a deportation agreement with the ...,7,the US in August under,the East African country under,Unknown,unknown,2025-08-30T16:00:00.630569Z,Low,Group
https://apnews.com/article/trump-mass-deportations-immigration-ice-27d92e99bd4307846677cfa6667ff608,apnews.com,Democrats push back on Trump immigration plans | AP News,"3 days ago ... “Say strong on border security, focus on criminals and all that, but do not deport the folks with good records.” ... The vast majority of people being arrested, ...",0,,,Unknown,unknown,2025-08-30T16:00:00.638378Z,Low,Criminal
https://apnews.com/article/kilmar-abrego-garcia-deportation-asylum-62f3d781878a3787ae27d6ea42662dc0,apnews.com,Kilmar Abrego Garcia seeks US asylum after being detained again ...,"3 days ago ... ... expulsion, just not to his native El Salvador. ___. Finley reported from Norfolk, Virginia. Associated Press writer Elliot Spagat contributed to this report ...",0,Norfolk,his native El Salvador,Unknown,unknown,2025-08-30T16:00:00.639158Z,Low,Group
https://apnews.com/article/ice-deportation-immigration-flights-f61941d31adf43a6a01cccc720f3bb01,apnews.com,ICE deportation flights hit record highs as airlines hide plane details ...,"3 days ago ... As Immigration and Customs Enforcement deportation flights reach record highs, the airlines running the trips have taken steps to make it more difficult to ...",0,,make it more difficult to,ICE,charter_flight,2025-08-30T16:00:00.639640Z,Low,Group
https://apnews.com/ds/atlanta-braves-mlb-miami-marlins-ct14-nid61452-qid46145-syid27693-mid2937190-dataskrive-story,apnews.com,"Buy Atlanta Braves vs. Miami Marlins Tickets for Monday, Aug. 25 ...",5 days ago ... Kilmar Abrego Garcia faces new deportation efforts after ICE detains him in Baltimore · Some FEMA staff call out Trump cuts in public letter of dissent.,0,,,ICE,unknown,2025-08-30T16:00:00.640210Z,Low,Group
https://apnews.com/article/britain-uk-nigel-farage-migrants-immigration-081c0c64d44aebef5498f3d1fefb1534,apnews.com,UK's hard-right Reform party says it will mass-deport migrants if it ...,"4 days ago ... “If you come to the U.K. illegally, you will be detained and deported and never, ever allowed to stay, period,” Farage told a press conference. “The mood in the ...",0,,the,Unknown,unknown,2025-08-30T16:00:00.641422Z,Low,Mass
https://apnews.com/article/kilmar-abrego-garcia-deportation-uganda-37f8c48c2d9f236055eeaa590d88b027,apnews.com,Kilmar Abrego Garcia faces deportation again in Trump's ...,4 days ago ... Kilmar Abrego Garcia is in a Virginia detention center and facing deportation to Uganda. He was detained Monday in Baltimore by immigration authorities ...,0,,Uganda,Unknown,unknown,2025-08-30T16:00:00.642166Z,Low,Group
https://apnews.com/video/residents-of-uganda-capital-concerned-about-us-deportations-pact-amid-protracted-abrego-garcia-saga-f17815e905bf41018dbe9bc72f4f05a3,apnews.com,Residents of Ugandan capital concerned about US deportations ...,"4 days ago ... Ugandans on Tuesday questioned an agreement with the United States to receive deported migrants, highlighting the lack of parliamentary approval and that ...",0,,receive deported migrants,Unknown,unknown,2025-08-30T16:00:00.642678Z,Low,Group
